tagName;ts;value_diff;tagValue
chauffage_kWh_3_50;2021-03-17 17:36:27.000;29.93;12029.93
chauffage_kWh_3_50;2021-03-18 17:36:27.000;19.88;12049.81
chauffage_kWh_3_50;2021-03-19 17:36:27.000;17.56;12067.37
chauffage_kWh_3_50;2021-03-20 17:36:27.000;24.32;12091.69
chauffage_kWh_3_50;2021-03-21 17:36:27.000;19.7;12111.39
chauffage_kWh_3_50;2021-03-22 17:36:27.000;18.66;12130.05
chauffage_kWh_3_50;2021-03-23 17:36:27.000;17.79;12147.84
chauffage_kWh_3_50;2021-03-24 17:36:27.000;16.38;12164.22
chauffage_kWh_3_50;2021-03-25 17:36:27.000;17.73;12181.95
chauffage_kWh_3_50;2021-03-26 17:36:27.000;11.43;12193.38
chauffage_kWh_3_50;2021-03-27 17:36:27.000;19.62;12213
chauffage_kWh_3_50;2021-03-28 17:36:27.000;23.45;12236.45
chauffage_kWh_3_50;2021-03-29 17:36:27.000;29.83;12266.28
chauffage_kWh_3_50;2021-03-30 17:36:27.000;23.65;12289.93
chauffage_kWh_3_50;2021-03-31 17:36:27.000;13.43;12303.36
eau_froide_m3_3_50;2021-03-17 17:36:27.000;18.88;18392.88
eau_froide_m3_3_50;2021-03-18 17:36:27.000;10.39;18403.27
eau_froide_m3_3_50;2021-03-19 17:36:27.000;19.21;18422.48
eau_froide_m3_3_50;2021-03-20 17:36:27.000;24.37;18446.85
eau_froide_m3_3_50;2021-03-21 17:36:27.000;16.16;18463.01
eau_froide_m3_3_50;2021-03-22 17:36:27.000;13.56;18476.57
eau_froide_m3_3_50;2021-03-23 17:36:27.000;13.43;18490
eau_froide_m3_3_50;2021-03-24 17:36:27.000;25.41;18515.41
eau_froide_m3_3_50;2021-03-25 17:36:27.000;16.68;18532.09
eau_froide_m3_3_50;2021-03-26 17:36:27.000;27.42;18559.51
eau_froide_m3_3_50;2021-03-27 17:36:27.000;28.92;18588.43
eau_froide_m3_3_50;2021-03-28 17:36:27.000;10.41;18598.84
eau_froide_m3_3_50;2021-03-29 17:36:27.000;14.83;18613.67
eau_froide_m3_3_50;2021-03-30 17:36:27.000;27.81;18641.48
eau_froide_m3_3_50;2021-03-31 17:36:27.000;23.18;18664.66
ECS_kWh_3_51;2021-03-17 17:36:27.000;25.33;15025.33
ECS_kWh_3_51;2021-03-18 17:36:27.000;23.15;15048.48
ECS_kWh_3_51;2021-03-19 17:36:27.000;29.41;15077.89
ECS_kWh_3_51;2021-03-20 17:36:27.000;14.2;15092.09
ECS_kWh_3_51;2021-03-21 17:36:27.000;25.98;15118.07
ECS_kWh_3_51;2021-03-22 17:36:27.000;19.23;15137.3
ECS_kWh_3_51;2021-03-23 17:36:27.000;13.85;15151.15
ECS_kWh_3_51;2021-03-24 17:36:27.000;13.05;15164.2
ECS_kWh_3_51;2021-03-25 17:36:27.000;20.81;15185.01
ECS_kWh_3_51;2021-03-26 17:36:27.000;14.13;15199.14
ECS_kWh_3_51;2021-03-27 17:36:27.000;16.07;15215.21
ECS_kWh_3_51;2021-03-28 17:36:27.000;16.33;15231.54
ECS_kWh_3_51;2021-03-29 17:36:27.000;13.71;15245.25
ECS_kWh_3_51;2021-03-30 17:36:27.000;12.68;15257.93
ECS_kWh_3_51;2021-03-31 17:36:27.000;17.67;15275.6
chauffage_kWh_3_51;2021-03-17 17:36:27.000;14.66;12014.66
chauffage_kWh_3_51;2021-03-18 17:36:27.000;28.28;12042.94
chauffage_kWh_3_51;2021-03-19 17:36:27.000;26.19;12069.13
chauffage_kWh_3_51;2021-03-20 17:36:27.000;24.68;12093.81
chauffage_kWh_3_51;2021-03-21 17:36:27.000;17.68;12111.49
chauffage_kWh_3_51;2021-03-22 17:36:27.000;24.24;12135.73
chauffage_kWh_3_51;2021-03-23 17:36:27.000;18.36;12154.09
chauffage_kWh_3_51;2021-03-24 17:36:27.000;26.47;12180.56
chauffage_kWh_3_51;2021-03-25 17:36:27.000;22.87;12203.43
chauffage_kWh_3_51;2021-03-26 17:36:27.000;20.28;12223.71
chauffage_kWh_3_51;2021-03-27 17:36:27.000;17.78;12241.49
chauffage_kWh_3_51;2021-03-28 17:36:27.000;25.82;12267.31
chauffage_kWh_3_51;2021-03-29 17:36:27.000;10.67;12277.98
chauffage_kWh_3_51;2021-03-30 17:36:27.000;20.37;12298.35
chauffage_kWh_3_51;2021-03-31 17:36:27.000;17.5;12315.85
eau_froide_m3_3_51;2021-03-17 17:36:27.000;24.94;18398.94
eau_froide_m3_3_51;2021-03-18 17:36:27.000;18.82;18417.76
eau_froide_m3_3_51;2021-03-19 17:36:27.000;27.36;18445.12
eau_froide_m3_3_51;2021-03-20 17:36:27.000;21.63;18466.75
eau_froide_m3_3_51;2021-03-21 17:36:27.000;27.93;18494.68
eau_froide_m3_3_51;2021-03-22 17:36:27.000;14.33;18509.01
eau_froide_m3_3_51;2021-03-23 17:36:27.000;20.88;18529.89
eau_froide_m3_3_51;2021-03-24 17:36:27.000;21.95;18551.84
eau_froide_m3_3_51;2021-03-25 17:36:27.000;17.38;18569.22
eau_froide_m3_3_51;2021-03-26 17:36:27.000;28.53;18597.75
eau_froide_m3_3_51;2021-03-27 17:36:27.000;25.39;18623.14
eau_froide_m3_3_51;2021-03-28 17:36:27.000;15.94;18639.08
eau_froide_m3_3_51;2021-03-29 17:36:27.000;22.96;18662.04
eau_froide_m3_3_51;2021-03-30 17:36:27.000;10.63;18672.67
eau_froide_m3_3_51;2021-03-31 17:36:27.000;24.92;18697.59
ECS_kWh_3_52;2021-03-17 17:36:27.000;15.41;15015.41
ECS_kWh_3_52;2021-03-18 17:36:27.000;10.38;15025.79
ECS_kWh_3_52;2021-03-19 17:36:27.000;12.33;15038.12
ECS_kWh_3_52;2021-03-20 17:36:27.000;24.97;15063.09
ECS_kWh_3_52;2021-03-21 17:36:27.000;28.55;15091.64
ECS_kWh_3_52;2021-03-22 17:36:27.000;10.41;15102.05
ECS_kWh_3_52;2021-03-23 17:36:27.000;22.62;15124.67
ECS_kWh_3_52;2021-03-24 17:36:27.000;19.15;15143.82
ECS_kWh_3_52;2021-03-25 17:36:27.000;29.4;15173.22
ECS_kWh_3_52;2021-03-26 17:36:27.000;25.45;15198.67
ECS_kWh_3_52;2021-03-27 17:36:27.000;24;15222.67
ECS_kWh_3_52;2021-03-28 17:36:27.000;11.6;15234.27
ECS_kWh_3_52;2021-03-29 17:36:27.000;23.15;15257.42
ECS_kWh_3_52;2021-03-30 17:36:27.000;25.57;15282.99
ECS_kWh_3_52;2021-03-31 17:36:27.000;12.12;15295.11
chauffage_kWh_3_52;2021-03-17 17:36:27.000;12.3;12012.3
chauffage_kWh_3_52;2021-03-18 17:36:27.000;10.59;12022.89
chauffage_kWh_3_52;2021-03-19 17:36:27.000;27.34;12050.23
chauffage_kWh_3_52;2021-03-20 17:36:27.000;26.06;12076.29
chauffage_kWh_3_52;2021-03-21 17:36:27.000;15.92;12092.21
chauffage_kWh_3_52;2021-03-22 17:36:27.000;11;12103.21
chauffage_kWh_3_52;2021-03-23 17:36:27.000;22.07;12125.28
chauffage_kWh_3_52;2021-03-24 17:36:27.000;22.22;12147.5
chauffage_kWh_3_52;2021-03-25 17:36:27.000;12.29;12159.79
chauffage_kWh_3_52;2021-03-26 17:36:27.000;26.83;12186.62
chauffage_kWh_3_52;2021-03-27 17:36:27.000;25.22;12211.84
chauffage_kWh_3_52;2021-03-28 17:36:27.000;21.96;12233.8
chauffage_kWh_3_52;2021-03-29 17:36:27.000;16.76;12250.56
chauffage_kWh_3_52;2021-03-30 17:36:27.000;18.11;12268.67
chauffage_kWh_3_52;2021-03-31 17:36:27.000;21.74;12290.41
eau_froide_m3_3_52;2021-03-17 17:36:27.000;10.33;18384.33
eau_froide_m3_3_52;2021-03-18 17:36:27.000;28.46;18412.79
eau_froide_m3_3_52;2021-03-19 17:36:27.000;11.71;18424.5
eau_froide_m3_3_52;2021-03-20 17:36:27.000;11.29;18435.79
eau_froide_m3_3_52;2021-03-21 17:36:27.000;10.28;18446.07
eau_froide_m3_3_52;2021-03-22 17:36:27.000;20.73;18466.8
eau_froide_m3_3_52;2021-03-23 17:36:27.000;24.82;18491.62
eau_froide_m3_3_52;2021-03-24 17:36:27.000;20.7;18512.32
eau_froide_m3_3_52;2021-03-25 17:36:27.000;12.75;18525.07
eau_froide_m3_3_52;2021-03-26 17:36:27.000;23.4;18548.47
eau_froide_m3_3_52;2021-03-27 17:36:27.000;29.46;18577.93
eau_froide_m3_3_52;2021-03-28 17:36:27.000;20.65;18598.58
eau_froide_m3_3_52;2021-03-29 17:36:27.000;11.4;18609.98
eau_froide_m3_3_52;2021-03-30 17:36:27.000;13.74;18623.72
eau_froide_m3_3_52;2021-03-31 17:36:27.000;10.81;18634.53
ECS_kWh_3_53;2021-03-17 17:36:27.000;22.99;15022.99
ECS_kWh_3_53;2021-03-18 17:36:27.000;19.81;15042.8
ECS_kWh_3_53;2021-03-19 17:36:27.000;29.1;15071.9
ECS_kWh_3_53;2021-03-20 17:36:27.000;25.36;15097.26
ECS_kWh_3_53;2021-03-21 17:36:27.000;11.09;15108.35
ECS_kWh_3_53;2021-03-22 17:36:27.000;25.71;15134.06
ECS_kWh_3_53;2021-03-23 17:36:27.000;15.26;15149.32
ECS_kWh_3_53;2021-03-24 17:36:27.000;25.25;15174.57
ECS_kWh_3_53;2021-03-25 17:36:27.000;17.55;15192.12
ECS_kWh_3_53;2021-03-26 17:36:27.000;23.33;15215.45
ECS_kWh_3_53;2021-03-27 17:36:27.000;24.47;15239.92
ECS_kWh_3_53;2021-03-28 17:36:27.000;23.62;15263.54
ECS_kWh_3_53;2021-03-29 17:36:27.000;11.95;15275.49
ECS_kWh_3_53;2021-03-30 17:36:27.000;14.79;15290.28
ECS_kWh_3_53;2021-03-31 17:36:27.000;28.12;15318.4
chauffage_kWh_3_53;2021-03-17 17:36:27.000;16.03;12016.03
chauffage_kWh_3_53;2021-03-18 17:36:27.000;25.58;12041.61
chauffage_kWh_3_53;2021-03-19 17:36:27.000;24.22;12065.83
chauffage_kWh_3_53;2021-03-20 17:36:27.000;27.33;12093.16
chauffage_kWh_3_53;2021-03-21 17:36:27.000;11.58;12104.74
chauffage_kWh_3_53;2021-03-22 17:36:27.000;12.87;12117.61
chauffage_kWh_3_53;2021-03-23 17:36:27.000;11.66;12129.27
chauffage_kWh_3_53;2021-03-24 17:36:27.000;22.78;12152.05
chauffage_kWh_3_53;2021-03-25 17:36:27.000;10.57;12162.62
chauffage_kWh_3_53;2021-03-26 17:36:27.000;23.94;12186.56
chauffage_kWh_3_53;2021-03-27 17:36:27.000;11.55;12198.11
chauffage_kWh_3_53;2021-03-28 17:36:27.000;16.22;12214.33
chauffage_kWh_3_53;2021-03-29 17:36:27.000;10.33;12224.66
chauffage_kWh_3_53;2021-03-30 17:36:27.000;13.69;12238.35
chauffage_kWh_3_53;2021-03-31 17:36:27.000;23.73;12262.08
eau_froide_m3_3_53;2021-03-17 17:36:27.000;24.94;18398.94
eau_froide_m3_3_53;2021-03-18 17:36:27.000;25.84;18424.78
eau_froide_m3_3_53;2021-03-19 17:36:27.000;17.54;18442.32
eau_froide_m3_3_53;2021-03-20 17:36:27.000;10.86;18453.18
eau_froide_m3_3_53;2021-03-21 17:36:27.000;21.52;18474.7
eau_froide_m3_3_53;2021-03-22 17:36:27.000;28.33;18503.03
eau_froide_m3_3_53;2021-03-23 17:36:27.000;14.82;18517.85
eau_froide_m3_3_53;2021-03-24 17:36:27.000;28.27;18546.12
eau_froide_m3_3_53;2021-03-25 17:36:27.000;24.61;18570.73
eau_froide_m3_3_53;2021-03-26 17:36:27.000;20.42;18591.15
eau_froide_m3_3_53;2021-03-27 17:36:27.000;28.96;18620.11
eau_froide_m3_3_53;2021-03-28 17:36:27.000;23.46;18643.57
eau_froide_m3_3_53;2021-03-29 17:36:27.000;20.96;18664.53
eau_froide_m3_3_53;2021-03-30 17:36:27.000;24.75;18689.28
eau_froide_m3_3_53;2021-03-31 17:36:27.000;17.5;18706.78
ECS_kWh_3_54;2021-03-17 17:36:27.000;19.16;15019.16
ECS_kWh_3_54;2021-03-18 17:36:27.000;27.86;15047.02
ECS_kWh_3_54;2021-03-19 17:36:27.000;24.39;15071.41
ECS_kWh_3_54;2021-03-20 17:36:27.000;29.97;15101.38
ECS_kWh_3_54;2021-03-21 17:36:27.000;12.84;15114.22
ECS_kWh_3_54;2021-03-22 17:36:27.000;12.97;15127.19
ECS_kWh_3_54;2021-03-23 17:36:27.000;12.12;15139.31
ECS_kWh_3_54;2021-03-24 17:36:27.000;18.67;15157.98
ECS_kWh_3_54;2021-03-25 17:36:27.000;22.73;15180.71
ECS_kWh_3_54;2021-03-26 17:36:27.000;12.97;15193.68
ECS_kWh_3_54;2021-03-27 17:36:27.000;19.4;15213.08
ECS_kWh_3_54;2021-03-28 17:36:27.000;14.12;15227.2
ECS_kWh_3_54;2021-03-29 17:36:27.000;22.91;15250.11
ECS_kWh_3_54;2021-03-30 17:36:27.000;18.08;15268.19
ECS_kWh_3_54;2021-03-31 17:36:27.000;18.2;15286.39
chauffage_kWh_3_54;2021-03-17 17:36:27.000;21.32;12021.32
chauffage_kWh_3_54;2021-03-18 17:36:27.000;15.54;12036.86
chauffage_kWh_3_54;2021-03-19 17:36:27.000;14.4;12051.26
chauffage_kWh_3_54;2021-03-20 17:36:27.000;29;12080.26
chauffage_kWh_3_54;2021-03-21 17:36:27.000;12.37;12092.63
chauffage_kWh_3_54;2021-03-22 17:36:27.000;27.89;12120.52
chauffage_kWh_3_54;2021-03-23 17:36:27.000;25.36;12145.88
chauffage_kWh_3_54;2021-03-24 17:36:27.000;26.32;12172.2
chauffage_kWh_3_54;2021-03-25 17:36:27.000;24.87;12197.07
chauffage_kWh_3_54;2021-03-26 17:36:27.000;11.77;12208.84
chauffage_kWh_3_54;2021-03-27 17:36:27.000;25.58;12234.42
chauffage_kWh_3_54;2021-03-28 17:36:27.000;19.9;12254.32
chauffage_kWh_3_54;2021-03-29 17:36:27.000;13.82;12268.14
chauffage_kWh_3_54;2021-03-30 17:36:27.000;24.1;12292.24
chauffage_kWh_3_54;2021-03-31 17:36:27.000;21.18;12313.42
eau_froide_m3_3_54;2021-03-17 17:36:27.000;16.37;18390.37
eau_froide_m3_3_54;2021-03-18 17:36:27.000;26.36;18416.73
eau_froide_m3_3_54;2021-03-19 17:36:27.000;14.74;18431.47
eau_froide_m3_3_54;2021-03-20 17:36:27.000;21.61;18453.08
eau_froide_m3_3_54;2021-03-21 17:36:27.000;18.8;18471.88
eau_froide_m3_3_54;2021-03-22 17:36:27.000;26.85;18498.73
eau_froide_m3_3_54;2021-03-23 17:36:27.000;10.45;18509.18
eau_froide_m3_3_54;2021-03-24 17:36:27.000;28.5;18537.68
eau_froide_m3_3_54;2021-03-25 17:36:27.000;25.04;18562.72
eau_froide_m3_3_54;2021-03-26 17:36:27.000;22.09;18584.81
eau_froide_m3_3_54;2021-03-27 17:36:27.000;29.6;18614.41
eau_froide_m3_3_54;2021-03-28 17:36:27.000;22.23;18636.64
eau_froide_m3_3_54;2021-03-29 17:36:27.000;20.39;18657.03
eau_froide_m3_3_54;2021-03-30 17:36:27.000;21.97;18679
eau_froide_m3_3_54;2021-03-31 17:36:27.000;26.64;18705.64
ECS_kWh_3_55;2021-03-17 17:36:27.000;19.68;15019.68
ECS_kWh_3_55;2021-03-18 17:36:27.000;14.76;15034.44
ECS_kWh_3_55;2021-03-19 17:36:27.000;25.03;15059.47
ECS_kWh_3_55;2021-03-20 17:36:27.000;24.22;15083.69
ECS_kWh_3_55;2021-03-21 17:36:27.000;20.72;15104.41
ECS_kWh_3_55;2021-03-22 17:36:27.000;25.82;15130.23
ECS_kWh_3_55;2021-03-23 17:36:27.000;26.45;15156.68
ECS_kWh_3_55;2021-03-24 17:36:27.000;21.87;15178.55
ECS_kWh_3_55;2021-03-25 17:36:27.000;25.86;15204.41
ECS_kWh_3_55;2021-03-26 17:36:27.000;21.5;15225.91
ECS_kWh_3_55;2021-03-27 17:36:27.000;24.38;15250.29
ECS_kWh_3_55;2021-03-28 17:36:27.000;12.16;15262.45
ECS_kWh_3_55;2021-03-29 17:36:27.000;14.12;15276.57
ECS_kWh_3_55;2021-03-30 17:36:27.000;10.74;15287.31
ECS_kWh_3_55;2021-03-31 17:36:27.000;23.1;15310.41
chauffage_kWh_3_55;2021-03-17 17:36:27.000;12.41;12012.41
chauffage_kWh_3_55;2021-03-18 17:36:27.000;10.02;12022.43
chauffage_kWh_3_55;2021-03-19 17:36:27.000;18.56;12040.99
chauffage_kWh_3_55;2021-03-20 17:36:27.000;11.16;12052.15
chauffage_kWh_3_55;2021-03-21 17:36:27.000;13.03;12065.18
chauffage_kWh_3_55;2021-03-22 17:36:27.000;16.51;12081.69
chauffage_kWh_3_55;2021-03-23 17:36:27.000;26.01;12107.7
chauffage_kWh_3_55;2021-03-24 17:36:27.000;27.57;12135.27
chauffage_kWh_3_55;2021-03-25 17:36:27.000;17.36;12152.63
chauffage_kWh_3_55;2021-03-26 17:36:27.000;15.42;12168.05
chauffage_kWh_3_55;2021-03-27 17:36:27.000;21.38;12189.43
chauffage_kWh_3_55;2021-03-28 17:36:27.000;20.17;12209.6
chauffage_kWh_3_55;2021-03-29 17:36:27.000;21.67;12231.27
chauffage_kWh_3_55;2021-03-30 17:36:27.000;27.52;12258.79
chauffage_kWh_3_55;2021-03-31 17:36:27.000;28.52;12287.31
eau_froide_m3_3_55;2021-03-17 17:36:27.000;23.44;18397.44
eau_froide_m3_3_55;2021-03-18 17:36:27.000;23.04;18420.48
eau_froide_m3_3_55;2021-03-19 17:36:27.000;11.94;18432.42
eau_froide_m3_3_55;2021-03-20 17:36:27.000;13.99;18446.41
eau_froide_m3_3_55;2021-03-21 17:36:27.000;19.81;18466.22
eau_froide_m3_3_55;2021-03-22 17:36:27.000;15.61;18481.83
eau_froide_m3_3_55;2021-03-23 17:36:27.000;10.12;18491.95
eau_froide_m3_3_55;2021-03-24 17:36:27.000;13.13;18505.08
eau_froide_m3_3_55;2021-03-25 17:36:27.000;20.39;18525.47
eau_froide_m3_3_55;2021-03-26 17:36:27.000;11.99;18537.46
eau_froide_m3_3_55;2021-03-27 17:36:27.000;28.94;18566.4
eau_froide_m3_3_55;2021-03-28 17:36:27.000;27.17;18593.57
eau_froide_m3_3_55;2021-03-29 17:36:27.000;17.51;18611.08
eau_froide_m3_3_55;2021-03-30 17:36:27.000;14.07;18625.15
eau_froide_m3_3_55;2021-03-31 17:36:27.000;19.33;18644.48
ECS_kWh_3_56;2021-03-17 17:36:27.000;21.83;15021.83
ECS_kWh_3_56;2021-03-18 17:36:27.000;22.23;15044.06
ECS_kWh_3_56;2021-03-19 17:36:27.000;19.97;15064.03
ECS_kWh_3_56;2021-03-20 17:36:27.000;28.58;15092.61
ECS_kWh_3_56;2021-03-21 17:36:27.000;19.34;15111.95
ECS_kWh_3_56;2021-03-22 17:36:27.000;17.36;15129.31
ECS_kWh_3_56;2021-03-23 17:36:27.000;23.02;15152.33
ECS_kWh_3_56;2021-03-24 17:36:27.000;12.79;15165.12
ECS_kWh_3_56;2021-03-25 17:36:27.000;10.1;15175.22
ECS_kWh_3_56;2021-03-26 17:36:27.000;23.84;15199.06
ECS_kWh_3_56;2021-03-27 17:36:27.000;26.68;15225.74
ECS_kWh_3_56;2021-03-28 17:36:27.000;26.41;15252.15
ECS_kWh_3_56;2021-03-29 17:36:27.000;29.37;15281.52
ECS_kWh_3_56;2021-03-30 17:36:27.000;18.26;15299.78
ECS_kWh_3_56;2021-03-31 17:36:27.000;22.18;15321.96
chauffage_kWh_3_56;2021-03-17 17:36:27.000;15.38;12015.38
chauffage_kWh_3_56;2021-03-18 17:36:27.000;13.98;12029.36
chauffage_kWh_3_56;2021-03-19 17:36:27.000;21.5;12050.86
chauffage_kWh_3_56;2021-03-20 17:36:27.000;23.32;12074.18
chauffage_kWh_3_56;2021-03-21 17:36:27.000;13.27;12087.45
chauffage_kWh_3_56;2021-03-22 17:36:27.000;12.93;12100.38
chauffage_kWh_3_56;2021-03-23 17:36:27.000;26.32;12126.7
chauffage_kWh_3_56;2021-03-24 17:36:27.000;15.02;12141.72
chauffage_kWh_3_56;2021-03-25 17:36:27.000;23.55;12165.27
chauffage_kWh_3_56;2021-03-26 17:36:27.000;24.26;12189.53
chauffage_kWh_3_56;2021-03-27 17:36:27.000;23.5;12213.03
chauffage_kWh_3_56;2021-03-28 17:36:27.000;15.85;12228.88
chauffage_kWh_3_56;2021-03-29 17:36:27.000;17.78;12246.66
chauffage_kWh_3_56;2021-03-30 17:36:27.000;28.33;12274.99
chauffage_kWh_3_56;2021-03-31 17:36:27.000;29.96;12304.95
eau_froide_m3_3_56;2021-03-17 17:36:27.000;24.27;18398.27
eau_froide_m3_3_56;2021-03-18 17:36:27.000;14.71;18412.98
eau_froide_m3_3_56;2021-03-19 17:36:27.000;29.81;18442.79
eau_froide_m3_3_56;2021-03-20 17:36:27.000;13.76;18456.55
eau_froide_m3_3_56;2021-03-21 17:36:27.000;11.61;18468.16
eau_froide_m3_3_56;2021-03-22 17:36:27.000;28.03;18496.19
eau_froide_m3_3_56;2021-03-23 17:36:27.000;16.31;18512.5
eau_froide_m3_3_56;2021-03-24 17:36:27.000;18.9;18531.4
eau_froide_m3_3_56;2021-03-25 17:36:27.000;23.31;18554.71
eau_froide_m3_3_56;2021-03-26 17:36:27.000;11.5;18566.21
eau_froide_m3_3_56;2021-03-27 17:36:27.000;27.83;18594.04
eau_froide_m3_3_56;2021-03-28 17:36:27.000;14.37;18608.41
eau_froide_m3_3_56;2021-03-29 17:36:27.000;16.43;18624.84
eau_froide_m3_3_56;2021-03-30 17:36:27.000;12.4;18637.24
eau_froide_m3_3_56;2021-03-31 17:36:27.000;27.55;18664.79
ECS_kWh_3_57;2021-03-17 17:36:27.000;26.15;15026.15
ECS_kWh_3_57;2021-03-18 17:36:27.000;18.98;15045.13
ECS_kWh_3_57;2021-03-19 17:36:27.000;20.65;15065.78
ECS_kWh_3_57;2021-03-20 17:36:27.000;25.11;15090.89
ECS_kWh_3_57;2021-03-21 17:36:27.000;20.57;15111.46
ECS_kWh_3_57;2021-03-22 17:36:27.000;21.01;15132.47
ECS_kWh_3_57;2021-03-23 17:36:27.000;21.7;15154.17
ECS_kWh_3_57;2021-03-24 17:36:27.000;19.21;15173.38
ECS_kWh_3_57;2021-03-25 17:36:27.000;25.58;15198.96
ECS_kWh_3_57;2021-03-26 17:36:27.000;22.55;15221.51
ECS_kWh_3_57;2021-03-27 17:36:27.000;26.84;15248.35
ECS_kWh_3_57;2021-03-28 17:36:27.000;15.23;15263.58
ECS_kWh_3_57;2021-03-29 17:36:27.000;29.45;15293.03
ECS_kWh_3_57;2021-03-30 17:36:27.000;28.69;15321.72
ECS_kWh_3_57;2021-03-31 17:36:27.000;23.51;15345.23
chauffage_kWh_3_57;2021-03-17 17:36:27.000;21.07;12021.07
chauffage_kWh_3_57;2021-03-18 17:36:27.000;19.45;12040.52
chauffage_kWh_3_57;2021-03-19 17:36:27.000;22.55;12063.07
chauffage_kWh_3_57;2021-03-20 17:36:27.000;16.2;12079.27
chauffage_kWh_3_57;2021-03-21 17:36:27.000;23.07;12102.34
chauffage_kWh_3_57;2021-03-22 17:36:27.000;17.12;12119.46
chauffage_kWh_3_57;2021-03-23 17:36:27.000;16.88;12136.34
chauffage_kWh_3_57;2021-03-24 17:36:27.000;10.32;12146.66
chauffage_kWh_3_57;2021-03-25 17:36:27.000;23.21;12169.87
chauffage_kWh_3_57;2021-03-26 17:36:27.000;10.42;12180.29
chauffage_kWh_3_57;2021-03-27 17:36:27.000;25.69;12205.98
chauffage_kWh_3_57;2021-03-28 17:36:27.000;24.05;12230.03
chauffage_kWh_3_57;2021-03-29 17:36:27.000;28.18;12258.21
chauffage_kWh_3_57;2021-03-30 17:36:27.000;14.21;12272.42
chauffage_kWh_3_57;2021-03-31 17:36:27.000;18.91;12291.33
eau_froide_m3_3_57;2021-03-17 17:36:27.000;20.56;18394.56
eau_froide_m3_3_57;2021-03-18 17:36:27.000;15.85;18410.41
eau_froide_m3_3_57;2021-03-19 17:36:27.000;21.55;18431.96
eau_froide_m3_3_57;2021-03-20 17:36:27.000;25.58;18457.54
eau_froide_m3_3_57;2021-03-21 17:36:27.000;13.74;18471.28
eau_froide_m3_3_57;2021-03-22 17:36:27.000;24.65;18495.93
eau_froide_m3_3_57;2021-03-23 17:36:27.000;13.73;18509.66
eau_froide_m3_3_57;2021-03-24 17:36:27.000;11.86;18521.52
eau_froide_m3_3_57;2021-03-25 17:36:27.000;25.42;18546.94
eau_froide_m3_3_57;2021-03-26 17:36:27.000;23.98;18570.92
eau_froide_m3_3_57;2021-03-27 17:36:27.000;23.24;18594.16
eau_froide_m3_3_57;2021-03-28 17:36:27.000;29.13;18623.29
eau_froide_m3_3_57;2021-03-29 17:36:27.000;17.06;18640.35
eau_froide_m3_3_57;2021-03-30 17:36:27.000;19.82;18660.17
eau_froide_m3_3_57;2021-03-31 17:36:27.000;12.05;18672.22
ECS_kWh_3_58;2021-03-17 17:36:27.000;27.08;15027.08
ECS_kWh_3_58;2021-03-18 17:36:27.000;11.84;15038.92
ECS_kWh_3_58;2021-03-19 17:36:27.000;25.98;15064.9
ECS_kWh_3_58;2021-03-20 17:36:27.000;16.95;15081.85
ECS_kWh_3_58;2021-03-21 17:36:27.000;26.59;15108.44
ECS_kWh_3_58;2021-03-22 17:36:27.000;25.43;15133.87
ECS_kWh_3_58;2021-03-23 17:36:27.000;22.93;15156.8
ECS_kWh_3_58;2021-03-24 17:36:27.000;11.49;15168.29
ECS_kWh_3_58;2021-03-25 17:36:27.000;28.19;15196.48
ECS_kWh_3_58;2021-03-26 17:36:27.000;20.9;15217.38
ECS_kWh_3_58;2021-03-27 17:36:27.000;22.63;15240.01
ECS_kWh_3_58;2021-03-28 17:36:27.000;10.32;15250.33
ECS_kWh_3_58;2021-03-29 17:36:27.000;17.49;15267.82
ECS_kWh_3_58;2021-03-30 17:36:27.000;24.43;15292.25
ECS_kWh_3_58;2021-03-31 17:36:27.000;18.8;15311.05
chauffage_kWh_3_58;2021-03-17 17:36:27.000;11.07;12011.07
chauffage_kWh_3_58;2021-03-18 17:36:27.000;14.99;12026.06
chauffage_kWh_3_58;2021-03-19 17:36:27.000;29.34;12055.4
chauffage_kWh_3_58;2021-03-20 17:36:27.000;25.72;12081.12
chauffage_kWh_3_58;2021-03-21 17:36:27.000;20.32;12101.44
chauffage_kWh_3_58;2021-03-22 17:36:27.000;24.18;12125.62
chauffage_kWh_3_58;2021-03-23 17:36:27.000;16.66;12142.28
chauffage_kWh_3_58;2021-03-24 17:36:27.000;22.99;12165.27
chauffage_kWh_3_58;2021-03-25 17:36:27.000;16.32;12181.59
chauffage_kWh_3_58;2021-03-26 17:36:27.000;17.6;12199.19
chauffage_kWh_3_58;2021-03-27 17:36:27.000;11.07;12210.26
chauffage_kWh_3_58;2021-03-28 17:36:27.000;21.1;12231.36
chauffage_kWh_3_58;2021-03-29 17:36:27.000;19.05;12250.41
chauffage_kWh_3_58;2021-03-30 17:36:27.000;16.62;12267.03
chauffage_kWh_3_58;2021-03-31 17:36:27.000;11.02;12278.05
eau_froide_m3_3_58;2021-03-17 17:36:27.000;21.61;18395.61
eau_froide_m3_3_58;2021-03-18 17:36:27.000;24.88;18420.49
eau_froide_m3_3_58;2021-03-19 17:36:27.000;11.43;18431.92
eau_froide_m3_3_58;2021-03-20 17:36:27.000;11.4;18443.32
eau_froide_m3_3_58;2021-03-21 17:36:27.000;28.82;18472.14
eau_froide_m3_3_58;2021-03-22 17:36:27.000;20.57;18492.71
