tagName;ts;tagValue
ECS_kWh_3_57;2021-03-31 17:36:27.000;26.15
ECS_kWh_3_57;2021-03-30 17:36:27.000;18.98
ECS_kWh_3_57;2021-03-29 17:36:27.000;20.65
ECS_kWh_3_57;2021-03-28 17:36:27.000;25.11
ECS_kWh_3_57;2021-03-27 17:36:27.000;20.57
ECS_kWh_3_57;2021-03-26 17:36:27.000;21.01
ECS_kWh_3_57;2021-03-25 17:36:27.000;21.7
ECS_kWh_3_57;2021-03-24 17:36:27.000;19.21
ECS_kWh_3_57;2021-03-23 17:36:27.000;25.58
ECS_kWh_3_57;2021-03-22 17:36:27.000;22.55
ECS_kWh_3_57;2021-03-21 17:36:27.000;26.84
ECS_kWh_3_57;2021-03-20 17:36:27.000;15.23
ECS_kWh_3_57;2021-03-19 17:36:27.000;29.45
ECS_kWh_3_57;2021-03-18 17:36:27.000;28.69
ECS_kWh_3_57;2021-03-17 17:36:27.000;23.51
chauffage_kWh_3_57;2021-03-31 17:36:27.000;21.07
chauffage_kWh_3_57;2021-03-30 17:36:27.000;19.45
chauffage_kWh_3_57;2021-03-29 17:36:27.000;22.55
chauffage_kWh_3_57;2021-03-28 17:36:27.000;16.2
chauffage_kWh_3_57;2021-03-27 17:36:27.000;23.07
chauffage_kWh_3_57;2021-03-26 17:36:27.000;17.12
chauffage_kWh_3_57;2021-03-25 17:36:27.000;16.88
chauffage_kWh_3_57;2021-03-24 17:36:27.000;10.32
chauffage_kWh_3_57;2021-03-23 17:36:27.000;23.21
chauffage_kWh_3_57;2021-03-22 17:36:27.000;10.42
chauffage_kWh_3_57;2021-03-21 17:36:27.000;25.69
chauffage_kWh_3_57;2021-03-20 17:36:27.000;24.05
chauffage_kWh_3_57;2021-03-19 17:36:27.000;28.18
chauffage_kWh_3_57;2021-03-18 17:36:27.000;14.21
chauffage_kWh_3_57;2021-03-17 17:36:27.000;18.91
eau_froide_m3_3_57;2021-03-31 17:36:27.000;20.56
eau_froide_m3_3_57;2021-03-30 17:36:27.000;15.85
eau_froide_m3_3_57;2021-03-29 17:36:27.000;21.55
eau_froide_m3_3_57;2021-03-28 17:36:27.000;25.58
eau_froide_m3_3_57;2021-03-27 17:36:27.000;13.74
eau_froide_m3_3_57;2021-03-26 17:36:27.000;24.65
eau_froide_m3_3_57;2021-03-25 17:36:27.000;13.73
eau_froide_m3_3_57;2021-03-24 17:36:27.000;11.86
eau_froide_m3_3_57;2021-03-23 17:36:27.000;25.42
eau_froide_m3_3_57;2021-03-22 17:36:27.000;23.98
eau_froide_m3_3_57;2021-03-21 17:36:27.000;23.24
eau_froide_m3_3_57;2021-03-20 17:36:27.000;29.13
eau_froide_m3_3_57;2021-03-19 17:36:27.000;17.06
eau_froide_m3_3_57;2021-03-18 17:36:27.000;19.82
eau_froide_m3_3_57;2021-03-17 17:36:27.000;12.05
ECS_kWh_3_58;2021-03-31 17:36:27.000;27.08
ECS_kWh_3_58;2021-03-30 17:36:27.000;11.84
ECS_kWh_3_58;2021-03-29 17:36:27.000;25.98
ECS_kWh_3_58;2021-03-28 17:36:27.000;16.95
ECS_kWh_3_58;2021-03-27 17:36:27.000;26.59
ECS_kWh_3_58;2021-03-26 17:36:27.000;25.43
ECS_kWh_3_58;2021-03-25 17:36:27.000;22.93
ECS_kWh_3_58;2021-03-24 17:36:27.000;11.49
ECS_kWh_3_58;2021-03-23 17:36:27.000;28.19
ECS_kWh_3_58;2021-03-22 17:36:27.000;20.9
ECS_kWh_3_58;2021-03-21 17:36:27.000;22.63
ECS_kWh_3_58;2021-03-20 17:36:27.000;10.32
ECS_kWh_3_58;2021-03-19 17:36:27.000;17.49
ECS_kWh_3_58;2021-03-18 17:36:27.000;24.43
ECS_kWh_3_58;2021-03-17 17:36:27.000;18.8
chauffage_kWh_3_58;2021-03-31 17:36:27.000;11.07
chauffage_kWh_3_58;2021-03-30 17:36:27.000;14.99
chauffage_kWh_3_58;2021-03-29 17:36:27.000;29.34
chauffage_kWh_3_58;2021-03-28 17:36:27.000;25.72
chauffage_kWh_3_58;2021-03-27 17:36:27.000;20.32
chauffage_kWh_3_58;2021-03-26 17:36:27.000;24.18
chauffage_kWh_3_58;2021-03-25 17:36:27.000;16.66
chauffage_kWh_3_58;2021-03-24 17:36:27.000;22.99
chauffage_kWh_3_58;2021-03-23 17:36:27.000;16.32
chauffage_kWh_3_58;2021-03-22 17:36:27.000;17.6
chauffage_kWh_3_58;2021-03-21 17:36:27.000;11.07
chauffage_kWh_3_58;2021-03-20 17:36:27.000;21.1
chauffage_kWh_3_58;2021-03-19 17:36:27.000;19.05
chauffage_kWh_3_58;2021-03-18 17:36:27.000;16.62
chauffage_kWh_3_58;2021-03-17 17:36:27.000;11.02
eau_froide_m3_3_58;2021-03-31 17:36:27.000;21.61
eau_froide_m3_3_58;2021-03-30 17:36:27.000;24.88
eau_froide_m3_3_58;2021-03-29 17:36:27.000;11.43
eau_froide_m3_3_58;2021-03-28 17:36:27.000;11.4
eau_froide_m3_3_58;2021-03-27 17:36:27.000;28.82
eau_froide_m3_3_58;2021-03-26 17:36:27.000;20.57
eau_froide_m3_3_58;2021-03-25 17:36:27.000;17.9
eau_froide_m3_3_58;2021-03-24 17:36:27.000;11.65
eau_froide_m3_3_58;2021-03-23 17:36:27.000;28.51
eau_froide_m3_3_58;2021-03-22 17:36:27.000;25.84
eau_froide_m3_3_58;2021-03-21 17:36:27.000;21.59
eau_froide_m3_3_58;2021-03-20 17:36:27.000;17.34
eau_froide_m3_3_58;2021-03-19 17:36:27.000;29.03
eau_froide_m3_3_58;2021-03-18 17:36:27.000;27.09
eau_froide_m3_3_58;2021-03-17 17:36:27.000;28.83
ECS_kWh_3_59;2021-03-31 17:36:27.000;19.24
ECS_kWh_3_59;2021-03-30 17:36:27.000;22.39
ECS_kWh_3_59;2021-03-29 17:36:27.000;15.24
ECS_kWh_3_59;2021-03-28 17:36:27.000;17.81
ECS_kWh_3_59;2021-03-27 17:36:27.000;12.66
ECS_kWh_3_59;2021-03-26 17:36:27.000;26.1
ECS_kWh_3_59;2021-03-25 17:36:27.000;17.72
ECS_kWh_3_59;2021-03-24 17:36:27.000;18.67
ECS_kWh_3_59;2021-03-23 17:36:27.000;18.74
ECS_kWh_3_59;2021-03-22 17:36:27.000;24.28
ECS_kWh_3_59;2021-03-21 17:36:27.000;14.86
ECS_kWh_3_59;2021-03-20 17:36:27.000;10.17
ECS_kWh_3_59;2021-03-19 17:36:27.000;22.99
ECS_kWh_3_59;2021-03-18 17:36:27.000;17.85
ECS_kWh_3_59;2021-03-17 17:36:27.000;23.44
chauffage_kWh_3_59;2021-03-31 17:36:27.000;14.57
chauffage_kWh_3_59;2021-03-30 17:36:27.000;12.68
chauffage_kWh_3_59;2021-03-29 17:36:27.000;12.5
chauffage_kWh_3_59;2021-03-28 17:36:27.000;19.22
chauffage_kWh_3_59;2021-03-27 17:36:27.000;21.07
chauffage_kWh_3_59;2021-03-26 17:36:27.000;18.8
chauffage_kWh_3_59;2021-03-25 17:36:27.000;12.2
chauffage_kWh_3_59;2021-03-24 17:36:27.000;20.16
chauffage_kWh_3_59;2021-03-23 17:36:27.000;28.11
chauffage_kWh_3_59;2021-03-22 17:36:27.000;17.7
chauffage_kWh_3_59;2021-03-21 17:36:27.000;21.58
chauffage_kWh_3_59;2021-03-20 17:36:27.000;16.55
chauffage_kWh_3_59;2021-03-19 17:36:27.000;29.21
chauffage_kWh_3_59;2021-03-18 17:36:27.000;29.08
chauffage_kWh_3_59;2021-03-17 17:36:27.000;10.06
eau_froide_m3_3_59;2021-03-31 17:36:27.000;29.27
eau_froide_m3_3_59;2021-03-30 17:36:27.000;14.71
eau_froide_m3_3_59;2021-03-29 17:36:27.000;20.25
eau_froide_m3_3_59;2021-03-28 17:36:27.000;26.58
eau_froide_m3_3_59;2021-03-27 17:36:27.000;17.93
eau_froide_m3_3_59;2021-03-26 17:36:27.000;28.89
eau_froide_m3_3_59;2021-03-25 17:36:27.000;19.09
eau_froide_m3_3_59;2021-03-24 17:36:27.000;27.96
eau_froide_m3_3_59;2021-03-23 17:36:27.000;27.71
eau_froide_m3_3_59;2021-03-22 17:36:27.000;17.28
eau_froide_m3_3_59;2021-03-21 17:36:27.000;26.09
eau_froide_m3_3_59;2021-03-20 17:36:27.000;27.07
eau_froide_m3_3_59;2021-03-19 17:36:27.000;16.78
eau_froide_m3_3_59;2021-03-18 17:36:27.000;29.49
eau_froide_m3_3_59;2021-03-17 17:36:27.000;15.79
ECS_kWh_3_60;2021-03-31 17:36:27.000;10.71
ECS_kWh_3_60;2021-03-30 17:36:27.000;26.8
ECS_kWh_3_60;2021-03-29 17:36:27.000;17.0
ECS_kWh_3_60;2021-03-28 17:36:27.000;16.52
ECS_kWh_3_60;2021-03-27 17:36:27.000;23.04
ECS_kWh_3_60;2021-03-26 17:36:27.000;25.44
ECS_kWh_3_60;2021-03-25 17:36:27.000;24.46
ECS_kWh_3_60;2021-03-24 17:36:27.000;29.54
ECS_kWh_3_60;2021-03-23 17:36:27.000;22.14
ECS_kWh_3_60;2021-03-22 17:36:27.000;29.37
ECS_kWh_3_60;2021-03-21 17:36:27.000;16.95
ECS_kWh_3_60;2021-03-20 17:36:27.000;27.73
ECS_kWh_3_60;2021-03-19 17:36:27.000;23.43
ECS_kWh_3_60;2021-03-18 17:36:27.000;17.54
ECS_kWh_3_60;2021-03-17 17:36:27.000;13.73
chauffage_kWh_3_60;2021-03-31 17:36:27.000;21.87
chauffage_kWh_3_60;2021-03-30 17:36:27.000;14.0
chauffage_kWh_3_60;2021-03-29 17:36:27.000;15.65
chauffage_kWh_3_60;2021-03-28 17:36:27.000;20.16
chauffage_kWh_3_60;2021-03-27 17:36:27.000;23.65
chauffage_kWh_3_60;2021-03-26 17:36:27.000;11.38
chauffage_kWh_3_60;2021-03-25 17:36:27.000;12.55
chauffage_kWh_3_60;2021-03-24 17:36:27.000;23.27
chauffage_kWh_3_60;2021-03-23 17:36:27.000;22.72
chauffage_kWh_3_60;2021-03-22 17:36:27.000;12.12
chauffage_kWh_3_60;2021-03-21 17:36:27.000;17.2
chauffage_kWh_3_60;2021-03-20 17:36:27.000;17.48
chauffage_kWh_3_60;2021-03-19 17:36:27.000;26.74
chauffage_kWh_3_60;2021-03-18 17:36:27.000;14.88
chauffage_kWh_3_60;2021-03-17 17:36:27.000;25.6
eau_froide_m3_3_61;2021-03-31 17:36:27.000;28.01
eau_froide_m3_3_61;2021-03-30 17:36:27.000;27.12
eau_froide_m3_3_61;2021-03-29 17:36:27.000;13.13
eau_froide_m3_3_61;2021-03-28 17:36:27.000;12.68
eau_froide_m3_3_61;2021-03-27 17:36:27.000;16.86
eau_froide_m3_3_61;2021-03-26 17:36:27.000;20.61
eau_froide_m3_3_61;2021-03-25 17:36:27.000;25.33
eau_froide_m3_3_61;2021-03-24 17:36:27.000;16.29
eau_froide_m3_3_61;2021-03-23 17:36:27.000;20.75
eau_froide_m3_3_61;2021-03-22 17:36:27.000;11.11
eau_froide_m3_3_61;2021-03-21 17:36:27.000;22.81
eau_froide_m3_3_61;2021-03-20 17:36:27.000;15.47
eau_froide_m3_3_61;2021-03-19 17:36:27.000;18.93
eau_froide_m3_3_61;2021-03-18 17:36:27.000;28.18
eau_froide_m3_3_61;2021-03-17 17:36:27.000;21.37
ECS_kWh_3_61;2021-03-31 17:36:27.000;21.64
ECS_kWh_3_61;2021-03-30 17:36:27.000;22.93
ECS_kWh_3_61;2021-03-29 17:36:27.000;16.43
ECS_kWh_3_61;2021-03-28 17:36:27.000;15.08
ECS_kWh_3_61;2021-03-27 17:36:27.000;11.3
ECS_kWh_3_61;2021-03-26 17:36:27.000;18.07
ECS_kWh_3_61;2021-03-25 17:36:27.000;23.77
ECS_kWh_3_61;2021-03-24 17:36:27.000;29.9
ECS_kWh_3_61;2021-03-23 17:36:27.000;21.27
ECS_kWh_3_61;2021-03-22 17:36:27.000;16.74
ECS_kWh_3_61;2021-03-21 17:36:27.000;25.8
ECS_kWh_3_61;2021-03-20 17:36:27.000;19.51
ECS_kWh_3_61;2021-03-19 17:36:27.000;21.47
ECS_kWh_3_61;2021-03-18 17:36:27.000;27.93
ECS_kWh_3_61;2021-03-17 17:36:27.000;11.35
chauffage_kWh_3_61;2021-03-31 17:36:27.000;25.71
chauffage_kWh_3_61;2021-03-30 17:36:27.000;15.93
chauffage_kWh_3_61;2021-03-29 17:36:27.000;19.1
chauffage_kWh_3_61;2021-03-28 17:36:27.000;13.14
chauffage_kWh_3_61;2021-03-27 17:36:27.000;10.01
chauffage_kWh_3_61;2021-03-26 17:36:27.000;17.26
chauffage_kWh_3_61;2021-03-25 17:36:27.000;24.16
chauffage_kWh_3_61;2021-03-24 17:36:27.000;13.5
chauffage_kWh_3_61;2021-03-23 17:36:27.000;25.54
chauffage_kWh_3_61;2021-03-22 17:36:27.000;19.49
chauffage_kWh_3_61;2021-03-21 17:36:27.000;10.06
chauffage_kWh_3_61;2021-03-20 17:36:27.000;20.62
chauffage_kWh_3_61;2021-03-19 17:36:27.000;22.8
chauffage_kWh_3_61;2021-03-18 17:36:27.000;13.22
chauffage_kWh_3_61;2021-03-17 17:36:27.000;26.86
eau_froide_m3_3_62;2021-03-31 17:36:27.000;12.93
eau_froide_m3_3_62;2021-03-30 17:36:27.000;19.87
eau_froide_m3_3_62;2021-03-29 17:36:27.000;10.74
eau_froide_m3_3_62;2021-03-28 17:36:27.000;17.12
eau_froide_m3_3_62;2021-03-27 17:36:27.000;20.08
eau_froide_m3_3_62;2021-03-26 17:36:27.000;29.32
eau_froide_m3_3_62;2021-03-25 17:36:27.000;10.96
eau_froide_m3_3_62;2021-03-24 17:36:27.000;24.42
eau_froide_m3_3_62;2021-03-23 17:36:27.000;22.83
eau_froide_m3_3_62;2021-03-22 17:36:27.000;18.63
eau_froide_m3_3_62;2021-03-21 17:36:27.000;15.13
eau_froide_m3_3_62;2021-03-20 17:36:27.000;18.28
eau_froide_m3_3_62;2021-03-19 17:36:27.000;23.91
eau_froide_m3_3_62;2021-03-18 17:36:27.000;15.13
eau_froide_m3_3_62;2021-03-17 17:36:27.000;18.67
ECS_kWh_3_62;2021-03-31 17:36:27.000;27.11
ECS_kWh_3_62;2021-03-30 17:36:27.000;19.12
ECS_kWh_3_62;2021-03-29 17:36:27.000;28.38
ECS_kWh_3_62;2021-03-28 17:36:27.000;29.77
ECS_kWh_3_62;2021-03-27 17:36:27.000;24.95
ECS_kWh_3_62;2021-03-26 17:36:27.000;13.22
ECS_kWh_3_62;2021-03-25 17:36:27.000;22.16
ECS_kWh_3_62;2021-03-24 17:36:27.000;26.37
ECS_kWh_3_62;2021-03-23 17:36:27.000;20.3
ECS_kWh_3_62;2021-03-22 17:36:27.000;26.4
ECS_kWh_3_62;2021-03-21 17:36:27.000;26.71
ECS_kWh_3_62;2021-03-20 17:36:27.000;10.31
ECS_kWh_3_62;2021-03-19 17:36:27.000;23.54
ECS_kWh_3_62;2021-03-18 17:36:27.000;15.31
ECS_kWh_3_62;2021-03-17 17:36:27.000;23.1
chauffage_kWh_3_62;2021-03-31 17:36:27.000;19.3
chauffage_kWh_3_62;2021-03-30 17:36:27.000;15.27
chauffage_kWh_3_62;2021-03-29 17:36:27.000;18.6
chauffage_kWh_3_62;2021-03-28 17:36:27.000;17.71
chauffage_kWh_3_62;2021-03-27 17:36:27.000;26.48
chauffage_kWh_3_62;2021-03-26 17:36:27.000;21.65
chauffage_kWh_3_62;2021-03-25 17:36:27.000;29.56
chauffage_kWh_3_62;2021-03-24 17:36:27.000;10.23
chauffage_kWh_3_62;2021-03-23 17:36:27.000;14.53
chauffage_kWh_3_62;2021-03-22 17:36:27.000;10.4
chauffage_kWh_3_62;2021-03-21 17:36:27.000;17.72
chauffage_kWh_3_62;2021-03-20 17:36:27.000;18.87
chauffage_kWh_3_62;2021-03-19 17:36:27.000;11.83
chauffage_kWh_3_62;2021-03-18 17:36:27.000;12.86
chauffage_kWh_3_62;2021-03-17 17:36:27.000;22.4
eau_froide_m3_3_63;2021-03-31 17:36:27.000;12.97
eau_froide_m3_3_63;2021-03-30 17:36:27.000;27.27
eau_froide_m3_3_63;2021-03-29 17:36:27.000;14.67
eau_froide_m3_3_63;2021-03-28 17:36:27.000;22.74
eau_froide_m3_3_63;2021-03-27 17:36:27.000;20.56
eau_froide_m3_3_63;2021-03-26 17:36:27.000;14.31
eau_froide_m3_3_63;2021-03-25 17:36:27.000;10.54
eau_froide_m3_3_63;2021-03-24 17:36:27.000;26.19
eau_froide_m3_3_63;2021-03-23 17:36:27.000;11.29
eau_froide_m3_3_63;2021-03-22 17:36:27.000;23.4
eau_froide_m3_3_63;2021-03-21 17:36:27.000;18.98
eau_froide_m3_3_63;2021-03-20 17:36:27.000;18.4
eau_froide_m3_3_63;2021-03-19 17:36:27.000;10.13
eau_froide_m3_3_63;2021-03-18 17:36:27.000;27.36
eau_froide_m3_3_63;2021-03-17 17:36:27.000;18.11
ECS_kWh_3_63;2021-03-31 17:36:27.000;28.75
ECS_kWh_3_63;2021-03-30 17:36:27.000;21.17
ECS_kWh_3_63;2021-03-29 17:36:27.000;25.02
ECS_kWh_3_63;2021-03-28 17:36:27.000;17.77
ECS_kWh_3_63;2021-03-27 17:36:27.000;20.52
ECS_kWh_3_63;2021-03-26 17:36:27.000;17.49
ECS_kWh_3_63;2021-03-25 17:36:27.000;12.32
ECS_kWh_3_63;2021-03-24 17:36:27.000;28.8
ECS_kWh_3_63;2021-03-23 17:36:27.000;24.86
ECS_kWh_3_63;2021-03-22 17:36:27.000;21.22
ECS_kWh_3_63;2021-03-21 17:36:27.000;17.69
ECS_kWh_3_63;2021-03-20 17:36:27.000;23.32
ECS_kWh_3_63;2021-03-19 17:36:27.000;16.13
ECS_kWh_3_63;2021-03-18 17:36:27.000;18.8
ECS_kWh_3_63;2021-03-17 17:36:27.000;19.28
chauffage_kWh_3_63;2021-03-31 17:36:27.000;15.48
chauffage_kWh_3_63;2021-03-30 17:36:27.000;15.02
chauffage_kWh_3_63;2021-03-29 17:36:27.000;22.01
chauffage_kWh_3_63;2021-03-28 17:36:27.000;17.41
chauffage_kWh_3_63;2021-03-27 17:36:27.000;21.71
chauffage_kWh_3_63;2021-03-26 17:36:27.000;13.78
chauffage_kWh_3_63;2021-03-25 17:36:27.000;21.49
chauffage_kWh_3_63;2021-03-24 17:36:27.000;19.12
chauffage_kWh_3_63;2021-03-23 17:36:27.000;11.55
chauffage_kWh_3_63;2021-03-22 17:36:27.000;16.55
chauffage_kWh_3_63;2021-03-21 17:36:27.000;16.49
chauffage_kWh_3_63;2021-03-20 17:36:27.000;23.36
chauffage_kWh_3_63;2021-03-19 17:36:27.000;28.63
chauffage_kWh_3_63;2021-03-18 17:36:27.000;19.36
chauffage_kWh_3_63;2021-03-17 17:36:27.000;16.51
eau_froide_m3_3_64;2021-03-31 17:36:27.000;27.14
eau_froide_m3_3_64;2021-03-30 17:36:27.000;24.64
eau_froide_m3_3_64;2021-03-29 17:36:27.000;22.39
eau_froide_m3_3_64;2021-03-28 17:36:27.000;10.41
eau_froide_m3_3_64;2021-03-27 17:36:27.000;19.23
eau_froide_m3_3_64;2021-03-26 17:36:27.000;29.74
eau_froide_m3_3_64;2021-03-25 17:36:27.000;18.98
eau_froide_m3_3_64;2021-03-24 17:36:27.000;24.73
eau_froide_m3_3_64;2021-03-23 17:36:27.000;14.63
eau_froide_m3_3_64;2021-03-22 17:36:27.000;12.53
eau_froide_m3_3_64;2021-03-21 17:36:27.000;19.54
eau_froide_m3_3_64;2021-03-20 17:36:27.000;24.04
eau_froide_m3_3_64;2021-03-19 17:36:27.000;22.31
eau_froide_m3_3_64;2021-03-18 17:36:27.000;29.13
eau_froide_m3_3_64;2021-03-17 17:36:27.000;13.44
ECS_kWh_3_64;2021-03-31 17:36:27.000;17.95
ECS_kWh_3_64;2021-03-30 17:36:27.000;23.44
ECS_kWh_3_64;2021-03-29 17:36:27.000;29.73
ECS_kWh_3_64;2021-03-28 17:36:27.000;23.08
ECS_kWh_3_64;2021-03-27 17:36:27.000;22.52
ECS_kWh_3_64;2021-03-26 17:36:27.000;24.74
ECS_kWh_3_64;2021-03-25 17:36:27.000;15.94
ECS_kWh_3_64;2021-03-24 17:36:27.000;10.38
ECS_kWh_3_64;2021-03-23 17:36:27.000;28.88
ECS_kWh_3_64;2021-03-22 17:36:27.000;29.51
ECS_kWh_3_64;2021-03-21 17:36:27.000;21.6
ECS_kWh_3_64;2021-03-20 17:36:27.000;10.93
ECS_kWh_3_64;2021-03-19 17:36:27.000;12.66
ECS_kWh_3_64;2021-03-18 17:36:27.000;17.42
ECS_kWh_3_64;2021-03-17 17:36:27.000;16.71
chauffage_kWh_3_64;2021-03-31 17:36:27.000;24.77
chauffage_kWh_3_64;2021-03-30 17:36:27.000;14.44
chauffage_kWh_3_64;2021-03-29 17:36:27.000;12.73
chauffage_kWh_3_64;2021-03-28 17:36:27.000;13.24
chauffage_kWh_3_64;2021-03-27 17:36:27.000;13.0
chauffage_kWh_3_64;2021-03-26 17:36:27.000;13.42
chauffage_kWh_3_64;2021-03-25 17:36:27.000;12.29
chauffage_kWh_3_64;2021-03-24 17:36:27.000;25.19
chauffage_kWh_3_64;2021-03-23 17:36:27.000;27.17
chauffage_kWh_3_64;2021-03-22 17:36:27.000;24.21
chauffage_kWh_3_64;2021-03-21 17:36:27.000;11.98
chauffage_kWh_3_64;2021-03-20 17:36:27.000;27.7
chauffage_kWh_3_64;2021-03-19 17:36:27.000;25.63
chauffage_kWh_3_64;2021-03-18 17:36:27.000;24.01
chauffage_kWh_3_64;2021-03-17 17:36:27.000;16.27
eau_froide_m3_2_56;2021-03-31 17:36:27.000;11.63
eau_froide_m3_2_56;2021-03-30 17:36:27.000;23.48
eau_froide_m3_2_56;2021-03-29 17:36:27.000;25.28
eau_froide_m3_2_56;2021-03-28 17:36:27.000;13.67
eau_froide_m3_2_56;2021-03-27 17:36:27.000;19.32
eau_froide_m3_2_56;2021-03-26 17:36:27.000;22.73
eau_froide_m3_2_56;2021-03-25 17:36:27.000;22.55
eau_froide_m3_2_56;2021-03-24 17:36:27.000;21.81
eau_froide_m3_2_56;2021-03-23 17:36:27.000;21.8
eau_froide_m3_2_56;2021-03-22 17:36:27.000;18.96
eau_froide_m3_2_56;2021-03-21 17:36:27.000;13.44
eau_froide_m3_2_56;2021-03-20 17:36:27.000;23.06
eau_froide_m3_2_56;2021-03-19 17:36:27.000;21.26
eau_froide_m3_2_56;2021-03-18 17:36:27.000;28.75
eau_froide_m3_2_56;2021-03-17 17:36:27.000;28.87
ECS_kWh_2_57;2021-03-31 17:36:27.000;22.61
ECS_kWh_2_57;2021-03-30 17:36:27.000;22.0
ECS_kWh_2_57;2021-03-29 17:36:27.000;13.89
ECS_kWh_2_57;2021-03-28 17:36:27.000;27.58
ECS_kWh_2_57;2021-03-27 17:36:27.000;28.55
ECS_kWh_2_57;2021-03-26 17:36:27.000;26.8
ECS_kWh_2_57;2021-03-25 17:36:27.000;27.89
ECS_kWh_2_57;2021-03-24 17:36:27.000;27.89
ECS_kWh_2_57;2021-03-23 17:36:27.000;11.77
ECS_kWh_2_57;2021-03-22 17:36:27.000;29.29
ECS_kWh_2_57;2021-03-21 17:36:27.000;15.09
ECS_kWh_2_57;2021-03-20 17:36:27.000;10.86
ECS_kWh_2_57;2021-03-19 17:36:27.000;28.06
ECS_kWh_2_57;2021-03-18 17:36:27.000;18.62
ECS_kWh_2_57;2021-03-17 17:36:27.000;11.05
chauffage_kWh_2_57;2021-03-31 17:36:27.000;24.61
chauffage_kWh_2_57;2021-03-30 17:36:27.000;21.34
chauffage_kWh_2_57;2021-03-29 17:36:27.000;10.29
chauffage_kWh_2_57;2021-03-28 17:36:27.000;17.8
chauffage_kWh_2_57;2021-03-27 17:36:27.000;21.71
chauffage_kWh_2_57;2021-03-26 17:36:27.000;22.09
chauffage_kWh_2_57;2021-03-25 17:36:27.000;23.79
chauffage_kWh_2_57;2021-03-24 17:36:27.000;17.47
chauffage_kWh_2_57;2021-03-23 17:36:27.000;11.1
chauffage_kWh_2_57;2021-03-22 17:36:27.000;18.14
chauffage_kWh_2_57;2021-03-21 17:36:27.000;21.32
chauffage_kWh_2_57;2021-03-20 17:36:27.000;24.97
chauffage_kWh_2_57;2021-03-19 17:36:27.000;25.9
chauffage_kWh_2_57;2021-03-18 17:36:27.000;15.18
chauffage_kWh_2_57;2021-03-17 17:36:27.000;12.09
eau_froide_m3_2_57;2021-03-31 17:36:27.000;25.27
eau_froide_m3_2_57;2021-03-30 17:36:27.000;15.43
eau_froide_m3_2_57;2021-03-29 17:36:27.000;26.7
eau_froide_m3_2_57;2021-03-28 17:36:27.000;11.55
eau_froide_m3_2_57;2021-03-27 17:36:27.000;25.06
eau_froide_m3_2_57;2021-03-26 17:36:27.000;18.82
eau_froide_m3_2_57;2021-03-25 17:36:27.000;26.74
eau_froide_m3_2_57;2021-03-24 17:36:27.000;15.46
eau_froide_m3_2_57;2021-03-23 17:36:27.000;18.39
eau_froide_m3_2_57;2021-03-22 17:36:27.000;15.21
eau_froide_m3_2_57;2021-03-21 17:36:27.000;27.61
eau_froide_m3_2_57;2021-03-20 17:36:27.000;11.71
eau_froide_m3_2_57;2021-03-19 17:36:27.000;15.43
eau_froide_m3_2_57;2021-03-18 17:36:27.000;29.89
eau_froide_m3_2_57;2021-03-17 17:36:27.000;15.71
