tagName;ts;value_diff;tagValue;week
chauffage_kWh_3_50;2021-03-17 17:36:27;29.93;12029.93;12
chauffage_kWh_3_50;2021-03-18 17:36:27;19.88;12049.81;12
chauffage_kWh_3_50;2021-03-19 17:36:27;17.56;12067.37;12
chauffage_kWh_3_50;2021-03-20 17:36:27;24.32;12091.69;12
chauffage_kWh_3_50;2021-03-21 17:36:27;19.7;12111.39;13
chauffage_kWh_3_50;2021-03-22 17:36:27;18.66;12130.05;13
chauffage_kWh_3_50;2021-03-23 17:36:27;17.79;12147.84;13
chauffage_kWh_3_50;2021-03-24 17:36:27;16.38;12164.22;13
chauffage_kWh_3_50;2021-03-25 17:36:27;17.73;12181.95;13
chauffage_kWh_3_50;2021-03-26 17:36:27;11.43;12193.38;13
chauffage_kWh_3_50;2021-03-27 17:36:27;19.62;12213;13
chauffage_kWh_3_50;2021-03-28 17:36:27;23.45;12236.45;14
chauffage_kWh_3_50;2021-03-29 17:36:27;29.83;12266.28;14
chauffage_kWh_3_50;2021-03-30 17:36:27;23.65;12289.93;14
chauffage_kWh_3_50;2021-03-31 17:36:27;13.43;12303.36;14
eau_froide_m3_3_50;2021-03-17 17:36:27;18.88;18392.88;12
eau_froide_m3_3_50;2021-03-18 17:36:27;10.39;18403.27;12
eau_froide_m3_3_50;2021-03-19 17:36:27;19.21;18422.48;12
eau_froide_m3_3_50;2021-03-20 17:36:27;24.37;18446.85;12
eau_froide_m3_3_50;2021-03-21 17:36:27;16.16;18463.01;13
eau_froide_m3_3_50;2021-03-22 17:36:27;13.56;18476.57;13
eau_froide_m3_3_50;2021-03-23 17:36:27;13.43;18490;13
eau_froide_m3_3_50;2021-03-24 17:36:27;25.41;18515.41;13
eau_froide_m3_3_50;2021-03-25 17:36:27;16.68;18532.09;13
eau_froide_m3_3_50;2021-03-26 17:36:27;27.42;18559.51;13
eau_froide_m3_3_50;2021-03-27 17:36:27;28.92;18588.43;13
eau_froide_m3_3_50;2021-03-28 17:36:27;10.41;18598.84;14
eau_froide_m3_3_50;2021-03-29 17:36:27;14.83;18613.67;14
eau_froide_m3_3_50;2021-03-30 17:36:27;27.81;18641.48;14
eau_froide_m3_3_50;2021-03-31 17:36:27;23.18;18664.66;14
ECS_kWh_3_51;2021-03-17 17:36:27;25.33;15025.33;12
ECS_kWh_3_51;2021-03-18 17:36:27;23.15;15048.48;12
ECS_kWh_3_51;2021-03-19 17:36:27;29.41;15077.89;12
ECS_kWh_3_51;2021-03-20 17:36:27;14.2;15092.09;12
ECS_kWh_3_51;2021-03-21 17:36:27;25.98;15118.07;13
ECS_kWh_3_51;2021-03-22 17:36:27;19.23;15137.3;13
ECS_kWh_3_51;2021-03-23 17:36:27;13.85;15151.15;13
ECS_kWh_3_51;2021-03-24 17:36:27;13.05;15164.2;13
ECS_kWh_3_51;2021-03-25 17:36:27;20.81;15185.01;13
ECS_kWh_3_51;2021-03-26 17:36:27;14.13;15199.14;13
ECS_kWh_3_51;2021-03-27 17:36:27;16.07;15215.21;13
ECS_kWh_3_51;2021-03-28 17:36:27;16.33;15231.54;14
ECS_kWh_3_51;2021-03-29 17:36:27;13.71;15245.25;14
ECS_kWh_3_51;2021-03-30 17:36:27;12.68;15257.93;14
ECS_kWh_3_51;2021-03-31 17:36:27;17.67;15275.6;14
chauffage_kWh_3_51;2021-03-17 17:36:27;14.66;12014.66;12
chauffage_kWh_3_51;2021-03-18 17:36:27;28.28;12042.94;12
chauffage_kWh_3_51;2021-03-19 17:36:27;26.19;12069.13;12
chauffage_kWh_3_51;2021-03-20 17:36:27;24.68;12093.81;12
chauffage_kWh_3_51;2021-03-21 17:36:27;17.68;12111.49;13
chauffage_kWh_3_51;2021-03-22 17:36:27;24.24;12135.73;13
chauffage_kWh_3_51;2021-03-23 17:36:27;18.36;12154.09;13
chauffage_kWh_3_51;2021-03-24 17:36:27;26.47;12180.56;13
chauffage_kWh_3_51;2021-03-25 17:36:27;22.87;12203.43;13
chauffage_kWh_3_51;2021-03-26 17:36:27;20.28;12223.71;13
chauffage_kWh_3_51;2021-03-27 17:36:27;17.78;12241.49;13
chauffage_kWh_3_51;2021-03-28 17:36:27;25.82;12267.31;14
chauffage_kWh_3_51;2021-03-29 17:36:27;10.67;12277.98;14
chauffage_kWh_3_51;2021-03-30 17:36:27;20.37;12298.35;14
chauffage_kWh_3_51;2021-03-31 17:36:27;17.5;12315.85;14
eau_froide_m3_3_51;2021-03-17 17:36:27;24.94;18398.94;12
eau_froide_m3_3_51;2021-03-18 17:36:27;18.82;18417.76;12
eau_froide_m3_3_51;2021-03-19 17:36:27;27.36;18445.12;12
eau_froide_m3_3_51;2021-03-20 17:36:27;21.63;18466.75;12
eau_froide_m3_3_51;2021-03-21 17:36:27;27.93;18494.68;13
eau_froide_m3_3_51;2021-03-22 17:36:27;14.33;18509.01;13
eau_froide_m3_3_51;2021-03-23 17:36:27;20.88;18529.89;13
eau_froide_m3_3_51;2021-03-24 17:36:27;21.95;18551.84;13
eau_froide_m3_3_51;2021-03-25 17:36:27;17.38;18569.22;13
eau_froide_m3_3_51;2021-03-26 17:36:27;28.53;18597.75;13
eau_froide_m3_3_51;2021-03-27 17:36:27;25.39;18623.14;13
eau_froide_m3_3_51;2021-03-28 17:36:27;15.94;18639.08;14
eau_froide_m3_3_51;2021-03-29 17:36:27;22.96;18662.04;14
eau_froide_m3_3_51;2021-03-30 17:36:27;10.63;18672.67;14
eau_froide_m3_3_51;2021-03-31 17:36:27;24.92;18697.59;14
ECS_kWh_3_52;2021-03-17 17:36:27;15.41;15015.41;12
ECS_kWh_3_52;2021-03-18 17:36:27;10.38;15025.79;12
ECS_kWh_3_52;2021-03-19 17:36:27;12.33;15038.12;12
ECS_kWh_3_52;2021-03-20 17:36:27;24.97;15063.09;12
ECS_kWh_3_52;2021-03-21 17:36:27;28.55;15091.64;13
ECS_kWh_3_52;2021-03-22 17:36:27;10.41;15102.05;13
ECS_kWh_3_52;2021-03-23 17:36:27;22.62;15124.67;13
ECS_kWh_3_52;2021-03-24 17:36:27;19.15;15143.82;13
ECS_kWh_3_52;2021-03-25 17:36:27;29.4;15173.22;13
ECS_kWh_3_52;2021-03-26 17:36:27;25.45;15198.67;13
ECS_kWh_3_52;2021-03-27 17:36:27;24;15222.67;13
ECS_kWh_3_52;2021-03-28 17:36:27;11.6;15234.27;14
ECS_kWh_3_52;2021-03-29 17:36:27;23.15;15257.42;14
ECS_kWh_3_52;2021-03-30 17:36:27;25.57;15282.99;14
ECS_kWh_3_52;2021-03-31 17:36:27;12.12;15295.11;14
chauffage_kWh_3_52;2021-03-17 17:36:27;12.3;12012.3;12
chauffage_kWh_3_52;2021-03-18 17:36:27;10.59;12022.89;12
chauffage_kWh_3_52;2021-03-19 17:36:27;27.34;12050.23;12
chauffage_kWh_3_52;2021-03-20 17:36:27;26.06;12076.29;12
chauffage_kWh_3_52;2021-03-21 17:36:27;15.92;12092.21;13
chauffage_kWh_3_52;2021-03-22 17:36:27;11;12103.21;13
chauffage_kWh_3_52;2021-03-23 17:36:27;22.07;12125.28;13
chauffage_kWh_3_52;2021-03-24 17:36:27;22.22;12147.5;13
chauffage_kWh_3_52;2021-03-25 17:36:27;12.29;12159.79;13
chauffage_kWh_3_52;2021-03-26 17:36:27;26.83;12186.62;13
chauffage_kWh_3_52;2021-03-27 17:36:27;25.22;12211.84;13
chauffage_kWh_3_52;2021-03-28 17:36:27;21.96;12233.8;14
chauffage_kWh_3_52;2021-03-29 17:36:27;16.76;12250.56;14
chauffage_kWh_3_52;2021-03-30 17:36:27;18.11;12268.67;14
chauffage_kWh_3_52;2021-03-31 17:36:27;21.74;12290.41;14
eau_froide_m3_3_52;2021-03-17 17:36:27;10.33;18384.33;12
eau_froide_m3_3_52;2021-03-18 17:36:27;28.46;18412.79;12
eau_froide_m3_3_52;2021-03-19 17:36:27;11.71;18424.5;12
eau_froide_m3_3_52;2021-03-20 17:36:27;11.29;18435.79;12
eau_froide_m3_3_52;2021-03-21 17:36:27;10.28;18446.07;13
eau_froide_m3_3_52;2021-03-22 17:36:27;20.73;18466.8;13
eau_froide_m3_3_52;2021-03-23 17:36:27;24.82;18491.62;13
eau_froide_m3_3_52;2021-03-24 17:36:27;20.7;18512.32;13
eau_froide_m3_3_52;2021-03-25 17:36:27;12.75;18525.07;13
eau_froide_m3_3_52;2021-03-26 17:36:27;23.4;18548.47;13
eau_froide_m3_3_52;2021-03-27 17:36:27;29.46;18577.93;13
eau_froide_m3_3_52;2021-03-28 17:36:27;20.65;18598.58;14
eau_froide_m3_3_52;2021-03-29 17:36:27;11.4;18609.98;14
eau_froide_m3_3_52;2021-03-30 17:36:27;13.74;18623.72;14
eau_froide_m3_3_52;2021-03-31 17:36:27;10.81;18634.53;14
ECS_kWh_3_53;2021-03-17 17:36:27;22.99;15022.99;12
ECS_kWh_3_53;2021-03-18 17:36:27;19.81;15042.8;12
ECS_kWh_3_53;2021-03-19 17:36:27;29.1;15071.9;12
ECS_kWh_3_53;2021-03-20 17:36:27;25.36;15097.26;12
ECS_kWh_3_53;2021-03-21 17:36:27;11.09;15108.35;13
ECS_kWh_3_53;2021-03-22 17:36:27;25.71;15134.06;13
ECS_kWh_3_53;2021-03-23 17:36:27;15.26;15149.32;13
ECS_kWh_3_53;2021-03-24 17:36:27;25.25;15174.57;13
ECS_kWh_3_53;2021-03-25 17:36:27;17.55;15192.12;13
ECS_kWh_3_53;2021-03-26 17:36:27;23.33;15215.45;13
ECS_kWh_3_53;2021-03-27 17:36:27;24.47;15239.92;13
ECS_kWh_3_53;2021-03-28 17:36:27;23.62;15263.54;14
ECS_kWh_3_53;2021-03-29 17:36:27;11.95;15275.49;14
ECS_kWh_3_53;2021-03-30 17:36:27;14.79;15290.28;14
ECS_kWh_3_53;2021-03-31 17:36:27;28.12;15318.4;14
chauffage_kWh_3_53;2021-03-17 17:36:27;16.03;12016.03;12
chauffage_kWh_3_53;2021-03-18 17:36:27;25.58;12041.61;12
chauffage_kWh_3_53;2021-03-19 17:36:27;24.22;12065.83;12
chauffage_kWh_3_53;2021-03-20 17:36:27;27.33;12093.16;12
chauffage_kWh_3_53;2021-03-21 17:36:27;11.58;12104.74;13
chauffage_kWh_3_53;2021-03-22 17:36:27;12.87;12117.61;13
chauffage_kWh_3_53;2021-03-23 17:36:27;11.66;12129.27;13
chauffage_kWh_3_53;2021-03-24 17:36:27;22.78;12152.05;13
chauffage_kWh_3_53;2021-03-25 17:36:27;10.57;12162.62;13
chauffage_kWh_3_53;2021-03-26 17:36:27;23.94;12186.56;13
chauffage_kWh_3_53;2021-03-27 17:36:27;11.55;12198.11;13
chauffage_kWh_3_53;2021-03-28 17:36:27;16.22;12214.33;14
chauffage_kWh_3_53;2021-03-29 17:36:27;10.33;12224.66;14
chauffage_kWh_3_53;2021-03-30 17:36:27;13.69;12238.35;14
chauffage_kWh_3_53;2021-03-31 17:36:27;23.73;12262.08;14
eau_froide_m3_3_53;2021-03-17 17:36:27;24.94;18398.94;12
eau_froide_m3_3_53;2021-03-18 17:36:27;25.84;18424.78;12
eau_froide_m3_3_53;2021-03-19 17:36:27;17.54;18442.32;12
eau_froide_m3_3_53;2021-03-20 17:36:27;10.86;18453.18;12
eau_froide_m3_3_53;2021-03-21 17:36:27;21.52;18474.7;13
eau_froide_m3_3_53;2021-03-22 17:36:27;28.33;18503.03;13
eau_froide_m3_3_53;2021-03-23 17:36:27;14.82;18517.85;13
eau_froide_m3_3_53;2021-03-24 17:36:27;28.27;18546.12;13
eau_froide_m3_3_53;2021-03-25 17:36:27;24.61;18570.73;13
eau_froide_m3_3_53;2021-03-26 17:36:27;20.42;18591.15;13
eau_froide_m3_3_53;2021-03-27 17:36:27;28.96;18620.11;13
eau_froide_m3_3_53;2021-03-28 17:36:27;23.46;18643.57;14
eau_froide_m3_3_53;2021-03-29 17:36:27;20.96;18664.53;14
eau_froide_m3_3_53;2021-03-30 17:36:27;24.75;18689.28;14
eau_froide_m3_3_53;2021-03-31 17:36:27;17.5;18706.78;14
ECS_kWh_3_54;2021-03-17 17:36:27;19.16;15019.16;12
ECS_kWh_3_54;2021-03-18 17:36:27;27.86;15047.02;12
ECS_kWh_3_54;2021-03-19 17:36:27;24.39;15071.41;12
ECS_kWh_3_54;2021-03-20 17:36:27;29.97;15101.38;12
ECS_kWh_3_54;2021-03-21 17:36:27;12.84;15114.22;13
ECS_kWh_3_54;2021-03-22 17:36:27;12.97;15127.19;13
ECS_kWh_3_54;2021-03-23 17:36:27;12.12;15139.31;13
ECS_kWh_3_54;2021-03-24 17:36:27;18.67;15157.98;13
ECS_kWh_3_54;2021-03-25 17:36:27;22.73;15180.71;13
ECS_kWh_3_54;2021-03-26 17:36:27;12.97;15193.68;13
ECS_kWh_3_54;2021-03-27 17:36:27;19.4;15213.08;13
ECS_kWh_3_54;2021-03-28 17:36:27;14.12;15227.2;14
ECS_kWh_3_54;2021-03-29 17:36:27;22.91;15250.11;14
ECS_kWh_3_54;2021-03-30 17:36:27;18.08;15268.19;14
ECS_kWh_3_54;2021-03-31 17:36:27;18.2;15286.39;14
chauffage_kWh_3_54;2021-03-17 17:36:27;21.32;12021.32;12
chauffage_kWh_3_54;2021-03-18 17:36:27;15.54;12036.86;12
chauffage_kWh_3_54;2021-03-19 17:36:27;14.4;12051.26;12
chauffage_kWh_3_54;2021-03-20 17:36:27;29;12080.26;12
chauffage_kWh_3_54;2021-03-21 17:36:27;12.37;12092.63;13
chauffage_kWh_3_54;2021-03-22 17:36:27;27.89;12120.52;13
chauffage_kWh_3_54;2021-03-23 17:36:27;25.36;12145.88;13
chauffage_kWh_3_54;2021-03-24 17:36:27;26.32;12172.2;13
chauffage_kWh_3_54;2021-03-25 17:36:27;24.87;12197.07;13
chauffage_kWh_3_54;2021-03-26 17:36:27;11.77;12208.84;13
chauffage_kWh_3_54;2021-03-27 17:36:27;25.58;12234.42;13
chauffage_kWh_3_54;2021-03-28 17:36:27;19.9;12254.32;14
chauffage_kWh_3_54;2021-03-29 17:36:27;13.82;12268.14;14
chauffage_kWh_3_54;2021-03-30 17:36:27;24.1;12292.24;14
chauffage_kWh_3_54;2021-03-31 17:36:27;21.18;12313.42;14
eau_froide_m3_3_54;2021-03-17 17:36:27;16.37;18390.37;12
eau_froide_m3_3_54;2021-03-18 17:36:27;26.36;18416.73;12
eau_froide_m3_3_54;2021-03-19 17:36:27;14.74;18431.47;12
eau_froide_m3_3_54;2021-03-20 17:36:27;21.61;18453.08;12
eau_froide_m3_3_54;2021-03-21 17:36:27;18.8;18471.88;13
eau_froide_m3_3_54;2021-03-22 17:36:27;26.85;18498.73;13
eau_froide_m3_3_54;2021-03-23 17:36:27;10.45;18509.18;13
eau_froide_m3_3_54;2021-03-24 17:36:27;28.5;18537.68;13
eau_froide_m3_3_54;2021-03-25 17:36:27;25.04;18562.72;13
eau_froide_m3_3_54;2021-03-26 17:36:27;22.09;18584.81;13
eau_froide_m3_3_54;2021-03-27 17:36:27;29.6;18614.41;13
eau_froide_m3_3_54;2021-03-28 17:36:27;22.23;18636.64;14
eau_froide_m3_3_54;2021-03-29 17:36:27;20.39;18657.03;14
eau_froide_m3_3_54;2021-03-30 17:36:27;21.97;18679;14
eau_froide_m3_3_54;2021-03-31 17:36:27;26.64;18705.64;14
ECS_kWh_3_55;2021-03-17 17:36:27;19.68;15019.68;12
ECS_kWh_3_55;2021-03-18 17:36:27;14.76;15034.44;12
ECS_kWh_3_55;2021-03-19 17:36:27;25.03;15059.47;12
ECS_kWh_3_55;2021-03-20 17:36:27;24.22;15083.69;12
ECS_kWh_3_55;2021-03-21 17:36:27;20.72;15104.41;13
ECS_kWh_3_55;2021-03-22 17:36:27;25.82;15130.23;13
ECS_kWh_3_55;2021-03-23 17:36:27;26.45;15156.68;13
ECS_kWh_3_55;2021-03-24 17:36:27;21.87;15178.55;13
ECS_kWh_3_55;2021-03-25 17:36:27;25.86;15204.41;13
ECS_kWh_3_55;2021-03-26 17:36:27;21.5;15225.91;13
ECS_kWh_3_55;2021-03-27 17:36:27;24.38;15250.29;13
ECS_kWh_3_55;2021-03-28 17:36:27;12.16;15262.45;14
ECS_kWh_3_55;2021-03-29 17:36:27;14.12;15276.57;14
ECS_kWh_3_55;2021-03-30 17:36:27;10.74;15287.31;14
ECS_kWh_3_55;2021-03-31 17:36:27;23.1;15310.41;14
chauffage_kWh_3_55;2021-03-17 17:36:27;12.41;12012.41;12
chauffage_kWh_3_55;2021-03-18 17:36:27;10.02;12022.43;12
chauffage_kWh_3_55;2021-03-19 17:36:27;18.56;12040.99;12
chauffage_kWh_3_55;2021-03-20 17:36:27;11.16;12052.15;12
chauffage_kWh_3_55;2021-03-21 17:36:27;13.03;12065.18;13
chauffage_kWh_3_55;2021-03-22 17:36:27;16.51;12081.69;13
chauffage_kWh_3_55;2021-03-23 17:36:27;26.01;12107.7;13
chauffage_kWh_3_55;2021-03-24 17:36:27;27.57;12135.27;13
chauffage_kWh_3_55;2021-03-25 17:36:27;17.36;12152.63;13
chauffage_kWh_3_55;2021-03-26 17:36:27;15.42;12168.05;13
chauffage_kWh_3_55;2021-03-27 17:36:27;21.38;12189.43;13
chauffage_kWh_3_55;2021-03-28 17:36:27;20.17;12209.6;14
chauffage_kWh_3_55;2021-03-29 17:36:27;21.67;12231.27;14
chauffage_kWh_3_55;2021-03-30 17:36:27;27.52;12258.79;14
chauffage_kWh_3_55;2021-03-31 17:36:27;28.52;12287.31;14
eau_froide_m3_3_55;2021-03-17 17:36:27;23.44;18397.44;12
eau_froide_m3_3_55;2021-03-18 17:36:27;23.04;18420.48;12
eau_froide_m3_3_55;2021-03-19 17:36:27;11.94;18432.42;12
eau_froide_m3_3_55;2021-03-20 17:36:27;13.99;18446.41;12
eau_froide_m3_3_55;2021-03-21 17:36:27;19.81;18466.22;13
eau_froide_m3_3_55;2021-03-22 17:36:27;15.61;18481.83;13
eau_froide_m3_3_55;2021-03-23 17:36:27;10.12;18491.95;13
eau_froide_m3_3_55;2021-03-24 17:36:27;13.13;18505.08;13
eau_froide_m3_3_55;2021-03-25 17:36:27;20.39;18525.47;13
eau_froide_m3_3_55;2021-03-26 17:36:27;11.99;18537.46;13
eau_froide_m3_3_55;2021-03-27 17:36:27;28.94;18566.4;13
eau_froide_m3_3_55;2021-03-28 17:36:27;27.17;18593.57;14
eau_froide_m3_3_55;2021-03-29 17:36:27;17.51;18611.08;14
eau_froide_m3_3_55;2021-03-30 17:36:27;14.07;18625.15;14
eau_froide_m3_3_55;2021-03-31 17:36:27;19.33;18644.48;14
ECS_kWh_3_56;2021-03-17 17:36:27;21.83;15021.83;12
ECS_kWh_3_56;2021-03-18 17:36:27;22.23;15044.06;12
ECS_kWh_3_56;2021-03-19 17:36:27;19.97;15064.03;12
ECS_kWh_3_56;2021-03-20 17:36:27;28.58;15092.61;12
ECS_kWh_3_56;2021-03-21 17:36:27;19.34;15111.95;13
ECS_kWh_3_56;2021-03-22 17:36:27;17.36;15129.31;13
ECS_kWh_3_56;2021-03-23 17:36:27;23.02;15152.33;13
ECS_kWh_3_56;2021-03-24 17:36:27;12.79;15165.12;13
ECS_kWh_3_56;2021-03-25 17:36:27;10.1;15175.22;13
ECS_kWh_3_56;2021-03-26 17:36:27;23.84;15199.06;13
ECS_kWh_3_56;2021-03-27 17:36:27;26.68;15225.74;13
ECS_kWh_3_56;2021-03-28 17:36:27;26.41;15252.15;14
ECS_kWh_3_56;2021-03-29 17:36:27;29.37;15281.52;14
ECS_kWh_3_56;2021-03-30 17:36:27;18.26;15299.78;14
ECS_kWh_3_56;2021-03-31 17:36:27;22.18;15321.96;14
chauffage_kWh_3_56;2021-03-17 17:36:27;15.38;12015.38;12
chauffage_kWh_3_56;2021-03-18 17:36:27;13.98;12029.36;12
chauffage_kWh_3_56;2021-03-19 17:36:27;21.5;12050.86;12
chauffage_kWh_3_56;2021-03-20 17:36:27;23.32;12074.18;12
chauffage_kWh_3_56;2021-03-21 17:36:27;13.27;12087.45;13
chauffage_kWh_3_56;2021-03-22 17:36:27;12.93;12100.38;13
chauffage_kWh_3_56;2021-03-23 17:36:27;26.32;12126.7;13
chauffage_kWh_3_56;2021-03-24 17:36:27;15.02;12141.72;13
chauffage_kWh_3_56;2021-03-25 17:36:27;23.55;12165.27;13
chauffage_kWh_3_56;2021-03-26 17:36:27;24.26;12189.53;13
chauffage_kWh_3_56;2021-03-27 17:36:27;23.5;12213.03;13
chauffage_kWh_3_56;2021-03-28 17:36:27;15.85;12228.88;14
chauffage_kWh_3_56;2021-03-29 17:36:27;17.78;12246.66;14
chauffage_kWh_3_56;2021-03-30 17:36:27;28.33;12274.99;14
chauffage_kWh_3_56;2021-03-31 17:36:27;29.96;12304.95;14
eau_froide_m3_3_56;2021-03-17 17:36:27;24.27;18398.27;12
eau_froide_m3_3_56;2021-03-18 17:36:27;14.71;18412.98;12
eau_froide_m3_3_56;2021-03-19 17:36:27;29.81;18442.79;12
eau_froide_m3_3_56;2021-03-20 17:36:27;13.76;18456.55;12
eau_froide_m3_3_56;2021-03-21 17:36:27;11.61;18468.16;13
eau_froide_m3_3_56;2021-03-22 17:36:27;28.03;18496.19;13
eau_froide_m3_3_56;2021-03-23 17:36:27;16.31;18512.5;13
eau_froide_m3_3_56;2021-03-24 17:36:27;18.9;18531.4;13
eau_froide_m3_3_56;2021-03-25 17:36:27;23.31;18554.71;13
eau_froide_m3_3_56;2021-03-26 17:36:27;11.5;18566.21;13
eau_froide_m3_3_56;2021-03-27 17:36:27;27.83;18594.04;13
eau_froide_m3_3_56;2021-03-28 17:36:27;14.37;18608.41;14
eau_froide_m3_3_56;2021-03-29 17:36:27;16.43;18624.84;14
eau_froide_m3_3_56;2021-03-30 17:36:27;12.4;18637.24;14
eau_froide_m3_3_56;2021-03-31 17:36:27;27.55;18664.79;14
ECS_kWh_3_57;2021-03-17 17:36:27;26.15;15026.15;12
ECS_kWh_3_57;2021-03-18 17:36:27;18.98;15045.13;12
ECS_kWh_3_57;2021-03-19 17:36:27;20.65;15065.78;12
ECS_kWh_3_57;2021-03-20 17:36:27;25.11;15090.89;12
ECS_kWh_3_57;2021-03-21 17:36:27;20.57;15111.46;13
ECS_kWh_3_57;2021-03-22 17:36:27;21.01;15132.47;13
ECS_kWh_3_57;2021-03-23 17:36:27;21.7;15154.17;13
ECS_kWh_3_57;2021-03-24 17:36:27;19.21;15173.38;13
ECS_kWh_3_57;2021-03-25 17:36:27;25.58;15198.96;13
ECS_kWh_3_57;2021-03-26 17:36:27;22.55;15221.51;13
ECS_kWh_3_57;2021-03-27 17:36:27;26.84;15248.35;13
ECS_kWh_3_57;2021-03-28 17:36:27;15.23;15263.58;14
ECS_kWh_3_57;2021-03-29 17:36:27;29.45;15293.03;14
ECS_kWh_3_57;2021-03-30 17:36:27;28.69;15321.72;14
ECS_kWh_3_57;2021-03-31 17:36:27;23.51;15345.23;14
chauffage_kWh_3_57;2021-03-17 17:36:27;21.07;12021.07;12
chauffage_kWh_3_57;2021-03-18 17:36:27;19.45;12040.52;12
chauffage_kWh_3_57;2021-03-19 17:36:27;22.55;12063.07;12
chauffage_kWh_3_57;2021-03-20 17:36:27;16.2;12079.27;12
chauffage_kWh_3_57;2021-03-21 17:36:27;23.07;12102.34;13
chauffage_kWh_3_57;2021-03-22 17:36:27;17.12;12119.46;13
chauffage_kWh_3_57;2021-03-23 17:36:27;16.88;12136.34;13
chauffage_kWh_3_57;2021-03-24 17:36:27;10.32;12146.66;13
chauffage_kWh_3_57;2021-03-25 17:36:27;23.21;12169.87;13
chauffage_kWh_3_57;2021-03-26 17:36:27;10.42;12180.29;13
chauffage_kWh_3_57;2021-03-27 17:36:27;25.69;12205.98;13
chauffage_kWh_3_57;2021-03-28 17:36:27;24.05;12230.03;14
chauffage_kWh_3_57;2021-03-29 17:36:27;28.18;12258.21;14
chauffage_kWh_3_57;2021-03-30 17:36:27;14.21;12272.42;14
chauffage_kWh_3_57;2021-03-31 17:36:27;18.91;12291.33;14
eau_froide_m3_3_57;2021-03-17 17:36:27;20.56;18394.56;12
eau_froide_m3_3_57;2021-03-18 17:36:27;15.85;18410.41;12
eau_froide_m3_3_57;2021-03-19 17:36:27;21.55;18431.96;12
eau_froide_m3_3_57;2021-03-20 17:36:27;25.58;18457.54;12
eau_froide_m3_3_57;2021-03-21 17:36:27;13.74;18471.28;13
eau_froide_m3_3_57;2021-03-22 17:36:27;24.65;18495.93;13
eau_froide_m3_3_57;2021-03-23 17:36:27;13.73;18509.66;13
eau_froide_m3_3_57;2021-03-24 17:36:27;11.86;18521.52;13
eau_froide_m3_3_57;2021-03-25 17:36:27;25.42;18546.94;13
eau_froide_m3_3_57;2021-03-26 17:36:27;23.98;18570.92;13
eau_froide_m3_3_57;2021-03-27 17:36:27;23.24;18594.16;13
eau_froide_m3_3_57;2021-03-28 17:36:27;29.13;18623.29;14
eau_froide_m3_3_57;2021-03-29 17:36:27;17.06;18640.35;14
eau_froide_m3_3_57;2021-03-30 17:36:27;19.82;18660.17;14
eau_froide_m3_3_57;2021-03-31 17:36:27;12.05;18672.22;14
ECS_kWh_3_58;2021-03-17 17:36:27;27.08;15027.08;12
ECS_kWh_3_58;2021-03-18 17:36:27;11.84;15038.92;12
ECS_kWh_3_58;2021-03-19 17:36:27;25.98;15064.9;12
ECS_kWh_3_58;2021-03-20 17:36:27;16.95;15081.85;12
ECS_kWh_3_58;2021-03-21 17:36:27;26.59;15108.44;13
ECS_kWh_3_58;2021-03-22 17:36:27;25.43;15133.87;13
ECS_kWh_3_58;2021-03-23 17:36:27;22.93;15156.8;13
ECS_kWh_3_58;2021-03-24 17:36:27;11.49;15168.29;13
ECS_kWh_3_58;2021-03-25 17:36:27;28.19;15196.48;13
ECS_kWh_3_58;2021-03-26 17:36:27;20.9;15217.38;13
ECS_kWh_3_58;2021-03-27 17:36:27;22.63;15240.01;13
ECS_kWh_3_58;2021-03-28 17:36:27;10.32;15250.33;14
ECS_kWh_3_58;2021-03-29 17:36:27;17.49;15267.82;14
ECS_kWh_3_58;2021-03-30 17:36:27;24.43;15292.25;14
ECS_kWh_3_58;2021-03-31 17:36:27;18.8;15311.05;14
chauffage_kWh_3_58;2021-03-17 17:36:27;11.07;12011.07;12
chauffage_kWh_3_58;2021-03-18 17:36:27;14.99;12026.06;12
chauffage_kWh_3_58;2021-03-19 17:36:27;29.34;12055.4;12
chauffage_kWh_3_58;2021-03-20 17:36:27;25.72;12081.12;12
chauffage_kWh_3_58;2021-03-21 17:36:27;20.32;12101.44;13
chauffage_kWh_3_58;2021-03-22 17:36:27;24.18;12125.62;13
chauffage_kWh_3_58;2021-03-23 17:36:27;16.66;12142.28;13
chauffage_kWh_3_58;2021-03-24 17:36:27;22.99;12165.27;13
chauffage_kWh_3_58;2021-03-25 17:36:27;16.32;12181.59;13
chauffage_kWh_3_58;2021-03-26 17:36:27;17.6;12199.19;13
chauffage_kWh_3_58;2021-03-27 17:36:27;11.07;12210.26;13
chauffage_kWh_3_58;2021-03-28 17:36:27;21.1;12231.36;14
chauffage_kWh_3_58;2021-03-29 17:36:27;19.05;12250.41;14
chauffage_kWh_3_58;2021-03-30 17:36:27;16.62;12267.03;14
chauffage_kWh_3_58;2021-03-31 17:36:27;11.02;12278.05;14
eau_froide_m3_3_58;2021-03-17 17:36:27;21.61;18395.61;12
eau_froide_m3_3_58;2021-03-18 17:36:27;24.88;18420.49;12
eau_froide_m3_3_58;2021-03-19 17:36:27;11.43;18431.92;12
eau_froide_m3_3_58;2021-03-20 17:36:27;11.4;18443.32;12
eau_froide_m3_3_58;2021-03-21 17:36:27;28.82;18472.14;13
eau_froide_m3_3_58;2021-03-22 17:36:27;20.57;18492.71;13
